filt,kind,param,hold,p_ret,p,is_cagr,is_sharpe,is_maxdd,name,bh,by
50.0,rsi2,15.0,5,0.015656255632238446,0.0830329067267737,0.0587731899434174,0.4782229942087543,-0.24771440614230122,rsi2=15.0|H5|F50.0,False,False
50.0,rsi2,15.0,10,0.029051651615051476,0.21849782333556028,0.05669702982182612,0.41236697815349754,-0.3421949234651599,rsi2=15.0|H10|F50.0,False,False
50.0,rsi2,15.0,20,0.035645265055987405,0.29639894134687006,0.05965522663868228,0.3931349229494862,-0.4708151111611315,rsi2=15.0|H20|F50.0,False,False
50.0,rsi2,20.0,5,0.0190179258686902,0.11194291216263978,0.055671866168017115,0.4508570536271904,-0.2329554148079408,rsi2=20.0|H5|F50.0,False,False
50.0,rsi2,20.0,10,0.04161392027410214,0.2980206471839985,0.04990771098814761,0.37264829443441033,-0.3618911169814526,rsi2=20.0|H10|F50.0,False,False
50.0,rsi2,20.0,20,0.02572854059330416,0.24092581547931743,0.06592679614257868,0.4227877699377804,-0.4708151111611315,rsi2=20.0|H20|F50.0,False,False
50.0,down_days,2.0,5,0.010730375077300491,0.05183392612257233,0.05810224917952511,0.4941291938341844,-0.21584208309861164,down_days=2.0|H5|F50.0,False,False
50.0,down_days,2.0,10,0.038959054181860894,0.24692635235251997,0.04842391887727837,0.3745874746496353,-0.3417690711212783,down_days=2.0|H10|F50.0,False,False
50.0,down_days,2.0,20,0.010300375259660833,0.09692402514728912,0.08212420529260989,0.5075408480506023,-0.4326013305363656,down_days=2.0|H20|F50.0,False,False
50.0,down_days,3.0,5,0.0008686270014716886,0.002962387844185687,0.05341026203980559,0.7009541251737211,-0.09935364157856508,down_days=3.0|H5|F50.0,False,False
50.0,down_days,3.0,10,0.0011593040683485093,0.00575443830576318,0.06902218566673768,0.7139743838052309,-0.2703888671872092,down_days=3.0|H10|F50.0,False,False
50.0,down_days,3.0,20,0.09568850551906874,0.3556311642173294,0.028220918410425178,0.27188209175493633,-0.3174097664543525,down_days=3.0|H20|F50.0,False,False
50.0,down_days,4.0,5,0.014632400330276879,0.024422194016740582,0.02231405111586926,0.6059893584319144,-0.05595380467741995,down_days=4.0|H5|F50.0,False,False
50.0,down_days,4.0,10,0.014861318093432859,0.03937264762465245,0.022088589515130375,0.443020469802561,-0.10181279101013996,down_days=4.0|H10|F50.0,False,False
50.0,down_days,4.0,20,0.46599904258618446,0.6875389177508867,-0.0012963940959276332,0.019128509215291294,-0.22973323306902915,down_days=4.0|H20|F50.0,False,False
50.0,pullback,3.0,5,0.16429915727583325,0.27048011353584955,0.022905060638466868,0.23462632201942504,-0.44851015879850886,pullback=3.0|H5|F50.0,False,False
50.0,pullback,3.0,10,0.038210518831305426,0.08472068271403554,0.04998135357951394,0.38567642211331876,-0.4490336923220434,pullback=3.0|H10|F50.0,False,False
50.0,pullback,3.0,20,0.09715555804374344,0.2291553312433209,0.03983160887256898,0.30314387221381484,-0.5858639307058975,pullback=3.0|H20|F50.0,False,False
50.0,pullback,5.0,5,0.09054496061343285,0.11801860664280772,0.02735199785771969,0.3274713921343109,-0.336915280260233,pullback=5.0|H5|F50.0,False,False
50.0,pullback,5.0,10,0.05636860196153258,0.0850082902396397,0.03216842506824613,0.327334409860397,-0.31740976645435226,pullback=5.0|H10|F50.0,False,False
